schema_version,baseline_id,baseline_source_head,relative_path,size_bytes,sha256,evidence_class,governance_source,approved_for_presence_during_formal_run,presence_policy
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0458.hdf5,630096,aa570270d7453ea020f0ea167fc4637579b910b66b1cf3e75bb966d2b696f322,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0459.hdf5,630096,245587dffe8871911eb1e2afc1eb1a9fd12963fd86dd9c5f453a094298ebfee7,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0460.hdf5,630096,1cddb76442e8307c3f1bd3defbe33fabf8d92f5c10a06341ec31837063866349,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0461.hdf5,630096,e9b9acd327ecb273f84a629c614e9c43c5ee76d66dea81ef5258ee85fea4f1a0,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0462.hdf5,630096,4cf672cce918dbd9194f503aadac3ae2952aa790557bc3093a3f8688977ec9eb,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0463.hdf5,630096,164439754ed9a37fe9904676986280b480e0c0d556d33241b06e95c6a7a3f0c9,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0464.hdf5,630096,02968bfb7f808228cf626c4b2d89bd67e8ccd4e54fcac77c8abe3077a46e21ba,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0465.hdf5,630096,b05289d8fec5de0a62fefdf639e3a22063bc6dac7c5bc45d0ef410d85e5c4595,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0466.hdf5,630096,526e708937aec82c0620fa30a18b330c8742e9e52cf2090cc226a053f09ebd71,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0467.hdf5,630096,3c11ea7afdfc1dcfea33aedd130cbe72458e94748566efb6425fb17cb9c2fa8a,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0468.hdf5,630096,76256db171e6ef5e63a412a30cc73123cfc92d80befa105147d08e6690685d92,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0469.hdf5,630096,115984debfda4ff2093fde64074e06c9d8c2d4913642ab49537481e7dbb2c132,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0470.hdf5,630096,10ab959ebbb66ebf32e87f130ab034b918716d4bbf86569db0d0f0eb14a3625b,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0471.hdf5,630096,c57894c7ea66ac493ff7278f282d63f5e15989549f784284770fc8c0846fe1e0,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0472.hdf5,630096,b979c2c7c5a95c21f0b15c29c7f7cd8fceb7a4bfbdb22ee0e5e82fcb83596f71,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0473.hdf5,630096,4616e8bc5e6d9ec79408999ce0c667e9f5b14f833031528db5372db2d8685c98,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0474.hdf5,630096,0537f26ce1eef98945f282b52dee9620c3d3cb2c2d1669b1e98d67f44d40acdd,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0475.hdf5,630096,6e6acf5e7a8c281bd73c229f95eb8af72fff4c0aaea60aa7ac5559325295f470,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0476.hdf5,630096,7fa5b70b3a4591d966c0662155ac21e4ec6f8286546e58c7e70cc488f9fcbb3d,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0477.hdf5,630096,0d9fff36752abd6b4668a7f3a4eeaf759c6e092d0b4acd676e7ffd5974eb8da9,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0478.hdf5,630096,a2e45091afcc407af47c7bc38711fd142f99ec6aef185c9fd27c9ccfbd532ee8,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0479.hdf5,630096,c25d70207dccdbbaa8a81a69219e81448f2a267667b0c5c8131480b60c891232,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0480.hdf5,630096,cdf3f2167562335ad552036d1b262722aff338f83974b74d0233d7a004f58db0,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0481.hdf5,630096,6eb979d0bda318a104a735412202dfb47aa81656a6f36af36784998d87804bd6,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0482.hdf5,630096,0d434d2329f8de7daf8990a639d01a03762c65bec7b5a97798869e1797e1354d,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0483.hdf5,630096,2b50805125606242b5f615b38ee303ea5c3d04fe47f4a52b5f5a93afcb8cc79c,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0484.hdf5,630096,017d2870c014f8e3b3b7ae4a1bcfcf1b782e4957a83d3b82ca3d34bdab1e713e,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0485.hdf5,630096,eb85787837994ccf0fb83d8d89e3127326f6d591747fae900d9431eb5c1b0893,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0486.hdf5,630096,49e5fc226d5c4686d4512b3d490bd1a005650796a670b27369e1a1278197ea58,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0487.hdf5,630096,8b9cd6d38b3b6b4a81f99cd9de27ed926173fd625d292226c7fd4b85fba0daa7,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0488.hdf5,630096,7d600301c2bb61000f934b5dd58b1327ce050608c76f342f3ac48cc147a2a021,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0489.hdf5,630096,95b9f115216eee3be6f5523298f1e26eebb84147e66038536cf6d3ac33c7215a,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0490.hdf5,630096,9d7ff354ac26cefd5c673bdbb2a60009ab675e72634bf223d2881711d658f736,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0491.hdf5,630096,7d09fb13f21cc0af5e97b0eca8412f8dbdee21e94f64d770217b47ce7a01580c,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0492.hdf5,630096,f6564bfec0bdf0871da7422a8600c3657eb27441e4a56fc73557e84c01707574,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0493.hdf5,630096,79dab59b9af08068e8d5d3c25308d4df94a6625c9864325805d0f2cc0f8fb98c,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0494.hdf5,630096,13db1cc9b76bc4b1d36634ceeb65e39b180ee39dfb38e10e11177cccae8802da,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0495.hdf5,630096,8085f169e96a6a6889ba500d33f4bff71d1b9b3601781ce363807d093010172b,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0496.hdf5,630096,4cf936cd58c1ccc04d1f4a14e79db033257b7d5cc7bc46591d86a0a048c5e7e4,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0497.hdf5,630096,3175434d0ccb69ad107704cb950c652f5b5ba3f70a140f4a17c23172bc121be6,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0498.hdf5,630096,bead01238baba179ebbdf663db2817551e11e8dab39d92931cbcb299c875683d,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0499.hdf5,630096,9e8717dd4b13afb164a62551b5661fe95b383b9834ee583b03809df08d8ddd3a,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr3e-5/checkpoint_epoch_0001.hdf5,630096,c235cdce9875224c2a019acea1081508637f018e83f8da6630a00aafa9d8792f,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr3e-5/checkpoint_epoch_0002.hdf5,630096,89f3ee28f8977ac3c46adb3f356313f7bea82d18a155bb1425f03bad2464c154,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr3e-5/checkpoint_epoch_0003.hdf5,630096,4b7e4fac7ed7e6d4ca541610d8da3084ab7cebe6b74343667551232948791ca2,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr3e-5/checkpoint_epoch_0004.hdf5,630096,8f6c399a4a468d66620e486c48208b4e59c6ac0c13612d32861d613d3581e9cf,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
